"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/NecrosUtilityMatPack/materials/roof/masters/m_spanishtile.m_spanishtile","0","26","0","4","141","Compiling m_spanishtile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bAO2-1'=True, StaticSwitch'bSelectColor2-1'=True, StaticSwitch'bShowBirdPoop2-1'=True"
"/Game/NecrosUtilityMatPack/materials/misc/masters/m_inferno.m_inferno","0","23","0","1","139","Compiling m_inferno: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bSine2-1'=True, StaticSwitch'bVertSine2-1'=True"
"/Game/NecrosUtilityMatPack/materials/misc/masters/m_inferno.m_inferno","0","23","0","5","284","Compiling m_inferno: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bSine2-1'=True, StaticSwitch'bVertSine2-1'=False"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_ceramic_floor_tile.m_ceramic_floor_tile","0","23","0","1","164","Compiling m_ceramic_floor_tile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bStaggeredTiles2-1'=True"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_ceramic_floor_tile.m_ceramic_floor_tile","0","23","0","1","134","Compiling m_ceramic_floor_tile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bStaggeredTiles2-1'=False"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_wood_floor_worn.m_wood_floor_worn","0","23","0","1","153","Compiling m_wood_floor_worn: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bHasGrimeLayer2-1'=False"
"/Game/ParagonMurdock/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_DepthSmoke_Master.M_Directional_Lit_DepthSmoke_Master","0","72","0","1","603","Compiling M_Directional_Lit_DepthSmoke_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}, StaticSwitch'UseNormalSoftening2-1'=True"
"/Game/ParagonMurdock/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_DepthSmoke_Master.M_Directional_Lit_DepthSmoke_Master","0","72","0","2","666","Compiling M_Directional_Lit_DepthSmoke_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}, StaticSwitch'UseNormalSoftening2-1'=False"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_diamondplate_01.m_diamondplate_01","0","23","0","2","160","Compiling m_diamondplate_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bHasRust2-1'=False, StaticSwitch'bPainted2-1'=False"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_diamondplate_01.m_diamondplate_01","0","23","0","1","224","Compiling m_diamondplate_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bHasRust2-1'=True, StaticSwitch'bPainted2-1'=False"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_diamondplate_01.m_diamondplate_01","0","23","0","6","126","Compiling m_diamondplate_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bHasRust2-1'=True, StaticSwitch'bPainted2-1'=True"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_diamondplate_01.m_diamondplate_01","0","23","0","9","233","Compiling m_diamondplate_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bHasRust2-1'=False, StaticSwitch'bPainted2-1'=True"
"/Engine/EditorMaterials/WidgetVertexColorMaterial.WidgetVertexColorMaterial","0","0","0","5","0","Compiling WidgetVertexColorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Cloth/CameraLitVertexColor.CameraLitVertexColor","0","0","0","20","0","Compiling CameraLitVertexColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithClothing}"
"/Engine/EditorMaterials/Cloth/CameraLitDoubleSided.CameraLitDoubleSided","0","0","0","20","0","Compiling CameraLitDoubleSided: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithClothing}"
"/Game/ParagonMurdock/FX/Materials/Water/Hydro/M_Hydro_Water_Particles.M_Hydro_Water_Particles","0","104","0","2","1497","Compiling M_Hydro_Water_Particles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}, StaticSwitch'UseDither2-1'=True"
"/Game/NecrosUtilityMatPack/materials/roof/masters/m_tinroof.m_tinroof","0","26","0","1","166","Compiling m_tinroof: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bMetalPaint2-1'=False"
"/Game/NecrosUtilityMatPack/materials/roof/masters/m_tinroof.m_tinroof","0","26","0","1","148","Compiling m_tinroof: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bMetalPaint2-1'=True"
"/Game/NecrosUtilityMatPack/materials/misc/masters/m_paintedrust_01.m_paintedrust_01","0","23","0","1","139","Compiling m_paintedrust_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bMetalPaint2-1'=False"
"/Game/NecrosUtilityMatPack/materials/misc/masters/m_paintedrust_01.m_paintedrust_01","0","23","0","2","178","Compiling m_paintedrust_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'bMetalPaint2-1'=True"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_concrete_floor_panels.m_concrete_floor_panels","0","124","42","5","1934","Compiling m_concrete_floor_panels: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/NecrosUtilityMatPack/materials/floor/masters/m_concrete_floor_panels.m_concrete_floor_panels","0","124","0","1","1921","Compiling m_concrete_floor_panels: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__'=Weightmap0"
"/Game/ParagonMurdock/FX/Materials/Flares/M_Tri_Test.M_Tri_Test","0","60","0","1","505","Compiling M_Tri_Test: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithStaticLighting}"
"/Game/ParagonMurdock/Characters/Maps/BackGroundAssets/M_AssetPlatform.M_AssetPlatform","0","23","0","1","158","Compiling M_AssetPlatform: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ParagonMurdock/FX/Materials/Flares/M_LensFlareMaster.M_LensFlareMaster","0","24","0","5","117","Compiling M_LensFlareMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Rotate2-1'=False, StaticSwitch'SoftOcclusion2-1'=False, StaticSwitch'usedWithParticles2-1'=True, StaticSwitch'UseParticleColorForTint2-1'=False, StaticSwitch'WPO_Off2-1'=False"
"/Game/ParagonMurdock/FX/Materials/Flares/M_LensFlareMaster.M_LensFlareMaster","0","24","0","4","176","Compiling M_LensFlareMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'Rotate2-1'=False, StaticSwitch'SoftOcclusion2-1'=False, StaticSwitch'usedWithParticles2-1'=False, StaticSwitch'UseParticleColorForTint2-1'=False, StaticSwitch'WPO_Off2-1'=False"
"/Game/standardSurface1.standardSurface1","0","14","0","4","66","Compiling standardSurface1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","0","35","0","6","188","Compiling BaseMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/ParagonMurdock/Characters/Global/Glass/M_Glass_Master.M_Glass_Master","0","142","142","4","10648","Compiling M_Glass_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'UseBaseColortexture2-1'=False, StaticSwitch'useNormalTexture2-1'=False, StaticSwitch'UseOpacityTexture2-1'=False, StaticSwitch'UseRoughnessTexture2-1'=True, StaticMask'OpacityChannel2-1'=R, StaticMask'RoughnessChannel2-1'=R"
"/Game/ParagonMurdock/Characters/Global/Glass/M_Glass_Master.M_Glass_Master","0","142","142","2","9239","Compiling M_Glass_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'UseBaseColortexture2-1'=False, StaticSwitch'useNormalTexture2-1'=True, StaticSwitch'UseOpacityTexture2-1'=True, StaticSwitch'UseRoughnessTexture2-1'=True, StaticMask'OpacityChannel2-1'=R, StaticMask'RoughnessChannel2-1'=R"
"/Game/ParagonMurdock/Characters/Global/Glass/M_Glass_Master.M_Glass_Master","0","142","142","5","8214","Compiling M_Glass_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'UseBaseColortexture2-1'=False, StaticSwitch'useNormalTexture2-1'=False, StaticSwitch'UseOpacityTexture2-1'=False, StaticSwitch'UseRoughnessTexture2-1'=False, StaticMask'OpacityChannel2-1'=R, StaticMask'RoughnessChannel2-1'=R"
"/Game/ParagonMurdock/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","86","86","1","2632","Compiling M_EyeRefractive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Eye, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'FullEyeGlow2-1'=False, StaticSwitch'IrisGlow2-1'=False, StaticSwitch'isHideable2-1'=False, StaticSwitch'isRotatingIris2-1'=False, StaticSwitch'IsTacticiasRightEye2-1'=False, StaticSwitch'Luminance from Linear2-1'=False, StaticSwitch'ShineJob2-1'=False, StaticSwitch'UseEmissiveGlowParam2-1'=False, StaticSwitch'UseEyeBuldge2-1'=True"
"/Game/ParagonMurdock/Characters/Global/Eyes/Materials/M_TearDuct_2.M_TearDuct_2","0","86","86","2","3101","Compiling M_TearDuct_2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_SubsurfaceProfile, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'isHideable2-1'=False"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Materials/M_Murdock_Body.M_Murdock_Body","0","50","50","4","725","Compiling M_Murdock_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Materials/M_Murdock_Arms.M_Murdock_Arms","0","50","100","4","994","Compiling M_Murdock_Arms: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/ParagonMurdock/Characters/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","0","63","63","1","2439","Compiling M_Mouth_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_SubsurfaceProfile, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'isHideable2-1'=False"
"/Game/ParagonMurdock/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","0","96","96","1","5780","Compiling M_TearLine: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'isHideable2-1'=False, StaticSwitch'UseSceneTextureForBlur2-1'=False"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Materials/M_Murdock_Head.M_Murdock_Head","0","50","50","5","868","Compiling M_Murdock_Head: Platform=PCD3D_SM5, Usage=LightingModel=MSM_SubsurfaceProfile, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Materials/M_Murdock_Legs.M_Murdock_Legs","0","50","50","3","756","Compiling M_Murdock_Legs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Materials/M_Murdock_Weapons.M_Murdock_Weapons","0","50","50","2","1210","Compiling M_Murdock_Weapons: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Skins/A_Executioner/Materials/M_Murdock_Arms_Executioner.M_Murdock_Arms_Executioner","0","50","100","4","2427","Compiling M_Murdock_Arms_Executioner: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Skins/A_Executioner/Materials/M_Murdock_Body_Executioner.M_Murdock_Body_Executioner","0","50","100","6","1071","Compiling M_Murdock_Body_Executioner: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Materials/M_Murdock_Glass.M_Murdock_Glass","0","67","67","1","3366","Compiling M_Murdock_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'Luminance from Linear2-1'=False, StaticMask'OpacityChannel2-1'=R, StaticMask'RoughnessChannel2-1'=R"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","656","0","9","84017","Compiling WorldGridMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=1, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Skins/A_Executioner/Materials/M_Murdock_WeaponExecutioner.M_Murdock_WeaponExecutioner","0","50","100","6","1064","Compiling M_Murdock_WeaponExecutioner: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Skins/CS_Magma/Materials/M_Murdock_Arms_Magma_CS.M_Murdock_Arms_Magma_CS","0","50","50","8","1105","Compiling M_Murdock_Arms_Magma_CS: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/ParagonMurdock/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_Rand_Master.M_Hotdog_Spark_VLerp_Rand_Master","0","9","0","3","26","Compiling M_Hotdog_Spark_VLerp_Rand_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}, StaticMask'FastTextureChannel2-1'=G, StaticMask'SlowTextureChannel2-1'=G"
"/Game/ParagonMurdock/FX/Materials/Water/M_WaterImpact_Strand_Masked.M_WaterImpact_Strand_Masked","0","104","0","8","1762","Compiling M_WaterImpact_Strand_Masked: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/ParagonMurdock/FX/Textures/Tile/Heat/T_2ndInfectedMapLinear_Mat.T_2ndInfectedMapLinear_Mat","0","14","0","1","89","Compiling T_2ndInfectedMapLinear_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Skins/CS_Magma/Materials/M_Murdock_Body_Magma_CS.M_Murdock_Body_Magma_CS","0","50","100","1","1502","Compiling M_Murdock_Body_Magma_CS: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/ParagonMurdock/Characters/Heroes/Murdock/Skins/A_Executioner/Materials/M_Murdock_Glass_pattern.M_Murdock_Glass_pattern","0","54","54","3","1162","Compiling M_Murdock_Glass_pattern: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/ParagonMurdock/FX/Materials/Smoke/DirectionalLit/M_ResidualMuzzleSmoke_Master.M_ResidualMuzzleSmoke_Master","0","72","0","7","694","Compiling M_ResidualMuzzleSmoke_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/ParagonMurdock/FX/Materials/Smoke/M_SoftSmoke_FakeLit2.M_SoftSmoke_FakeLit2","0","54","0","7","517","Compiling M_SoftSmoke_FakeLit2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}, StaticSwitch'UseMPCLightVector2-1'=True"
